GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "25000","Massachusetts",1,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",362663822,362581603,369007385,379086128,386803453,395535843,406421172,414919890,407219554,425792732,434494533,442916912,444874027,451568915,468060913,475349007,482808433,501541470,514170834,500000964,533102052
 "25000","Massachusetts",1,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",317853623,317643166,324250210,334118787,341409614,349641346,359428292,367042072,359788476,378853709,385414643,396203918,398004318,404479165,420680258,428432057,435341512,453350957,466019427,453275899,486246564
 "25000","Massachusetts",1,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",888360,958070,943498,927937,1055454,1273946,1066712,1072742,1254991,1359726,1093876,1078775,901728,708849,784410,757576,770467,769138,810126,745067,749247
 "25000","Massachusetts",1,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2012 dollars",443319,396047,378022,373330,263807,255666,358320,187537,204799,174651,159316,159362,176836,212574,270416,341879,234192,220691,266663,189143,156979
 "25000","Massachusetts",1,CAGDP9,10,"22","  Utilities ","Thousands of chained 2012 dollars",4374692,3933582,4028317,4011327,3964653,4917295,5073352,6081217,4402116,5278475,5409590,5364902,5663146,5443602,5561499,5457421,6314153,6718730,7042075,8352963,8301424
 "25000","Massachusetts",1,CAGDP9,11,"23","  Construction ","Thousands of chained 2012 dollars",20146137,19581165,18795329,18742618,18017764,16720487,15737063,14497221,12902396,12562546,12872963,13725461,14180731,14084664,14929699,15509271,16148454,16600611,16877907,15743129,16660549
 "25000","Massachusetts",1,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2012 dollars",29529185,30412679,34865401,34614862,35688762,39366251,44741466,43181514,40846307,45868548,46216972,46677383,46205311,48238030,49447413,48611506,48343119,51768863,50603702,49201646,51577219
 "25000","Massachusetts",1,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2012 dollars",17583110,17874758,21453655,21489223,22448940,24535862,28311946,27617414,25833306,30877605,32200485,32404406,31092916,31415625,32494471,33116821,33157583,34610852,33194530,31445744,33362667
 "25000","Massachusetts",1,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2012 dollars",13017374,13869166,14086753,13647771,13576643,15332755,16794243,15811811,15307189,15072856,14013844,14272977,15106055,16787846,16934019,15572763,15285818,17160503,17334520,17588350,18095912
 "25000","Massachusetts",1,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2012 dollars",22953601,22147567,23543148,24000774,23268909,24195666,24681708,25066430,22801062,23605637,23544772,22991188,23571323,24166135,25207796,25445824,25493102,24618543,23986952,24120038,26446208
 "25000","Massachusetts",1,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2012 dollars",18558606,19266581,20370642,20986732,21065963,20177271,19059990,18463436,18125161,18667373,18320963,17948412,18321497,18565256,19389326,20343102,21006168,21915248,22858399,21499311,22130791
 "25000","Massachusetts",1,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2012 dollars",6199265,6278962,6571623,7075079,7337268,7182641,7302909,7081364,6736229,7019086,7346553,7183040,7270020,7589758,7892991,8252074,8689243,8970722,9463232,7324818,8089523
 "25000","Massachusetts",1,CAGDP9,45,"51","  Information ","Thousands of chained 2012 dollars",13500898,14636989,14381410,16724236,18423320,18514645,20035694,22854310,21696095,24275010,24895101,24319399,25236184,25525216,27606379,29049458,30438590,32876271,35167742,38093634,42682349
 "25000","Massachusetts",1,CAGDP9,50,"52, 53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2012 dollars",85581890,83267810,80874283,82738323,84865374,86111499,86759429,86564104,92015830,94881905,95811071,101880643,100236138,98225824,100732867,101434459,99576870,103509929,105393555,105521221,107944269
 "25000","Massachusetts",1,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2012 dollars",37878598,35879637,34296684,34530149,34330665,35260875,34046299,29085937,38010047,36008872,35080028,40933659,38203986,36765230,40594111,40646729,39334013,41528091,41741982,42812877,43410859
 "25000","Massachusetts",1,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2012 dollars",47470791,47135287,46319436,47944666,50280504,50582348,52500506,57398048,54274209,58875351,60687279,60946984,62064878,61533189,59979444,60653568,60176900,61815760,63578548,62460001,64352098
 "25000","Massachusetts",1,CAGDP9,59,"54, 55, 56","  Professional and business services ","Thousands of chained 2012 dollars",56598238,54894459,55422306,57294995,59568732,61224859,63471532,67808155,63889535,67392631,70612660,74043280,74293119,77341872,82016032,84715995,89644317,96244517,102425257,104488642,117415714
 "25000","Massachusetts",1,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2012 dollars",36775285,36429576,36332564,38560644,39955210,41384666,42934862,47343857,45067188,47781422,49263148,52433815,52163478,54386915,57689931,60881223,64413933,68731140,73636870,77142843,87198270
 "25000","Massachusetts",1,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2012 dollars",11293984,10256584,10381074,9526973,9496756,9267811,9025391,8988139,8549488,8649898,9948156,10030188,10416495,10951329,12024674,11423403,11981246,13806185,14454529,14422459,14990369
 "25000","Massachusetts",1,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2012 dollars",9123121,8620261,9107632,9377556,10220041,10619476,11521114,11473480,10276285,10964543,11401323,11579277,11713621,12008442,12329936,12423683,13250410,13800973,14433065,13144378,15256568
 "25000","Massachusetts",1,CAGDP9,68,"61, 62","  Educational services, health care, and social assistance ","Thousands of chained 2012 dollars",39849028,40965275,42342269,43991260,44698548,46485037,47793908,51169409,52712627,54241711,55247554,56640916,57145360,58251215,59862209,61167850,61683790,61826045,63388040,60957632,63710612
 "25000","Massachusetts",1,CAGDP9,69,"61","   Educational services ","Thousands of chained 2012 dollars",11276366,11273696,11480458,12062128,11621163,11661712,12061186,12763366,13465463,13999496,14178537,14167163,14019683,13980551,14136837,14458259,14387443,14665865,15113831,13971846,14195390
 "25000","Massachusetts",1,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2012 dollars",28687363,29767342,30919063,32002929,33097066,34815856,35728940,38395182,39247049,40246515,41071635,42473753,43128263,44281963,45746363,46730439,47327431,47176381,48285755,47033935,49592775
 "25000","Massachusetts",1,CAGDP9,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2012 dollars",13874041,14282314,13973742,14891399,14852200,14455721,14138257,14058967,13998404,15191365,15569453,15820514,16555511,17701586,18675345,19141917,19252966,19677872,20494292,12619991,16650585
 "25000","Massachusetts",1,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2012 dollars",3186628,3399152,2951606,3363629,3522247,3314974,3261438,3291954,3533314,4110675,4137597,4151562,4730986,5659450,5931640,6097758,5848692,6015004,6062180,3158478,4555967
 "25000","Massachusetts",1,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2012 dollars",10702583,10893545,11051209,11544896,11335893,11154080,10888645,10776325,10467162,11079358,11431471,11668952,11827151,12054656,12756020,13057330,13406513,13667023,14424105,9428360,12071425
 "25000","Massachusetts",1,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2012 dollars",9749648,10222817,9806197,9796090,9748454,9592325,9363525,9067062,8545139,8385551,8309041,8370644,8258437,8589826,8610643,8654914,8627735,8998800,9095052,7869429,8615816
 "25000","Massachusetts",1,CAGDP9,83,"...","Government and government enterprises ","Thousands of chained 2012 dollars",45162370,45315717,44992670,45086245,45465135,45922330,47009774,47890563,47455760,46935474,49074892,46712994,46869889,47097771,47424172,46989720,47544689,48301259,48306436,46879928,47179065
 "25000","Massachusetts",1,CAGDP9,87,"11, 21","Natural resources and mining ","Thousands of chained 2012 dollars",1234419,1288848,1262782,1242805,1309349,1531831,1399735,1260303,1460214,1533781,1253157,1238136,1076309,911646,1039541,1073707,990802,976884,1061386,923221,898006
 "25000","Massachusetts",1,CAGDP9,88,"42, 44-45","Trade ","Thousands of chained 2012 dollars",41516180,41498270,43996483,45084266,44462816,44436834,43749201,43504947,40926593,42273150,41865784,40939600,41892976,42732359,44598064,45785726,46486126,46470388,46712253,45541415,48503945
 "25000","Massachusetts",1,CAGDP9,89,"22, 48-49","Transportation and utilities ","Thousands of chained 2012 dollars",10530128,10152443,10535637,11008217,11213299,12078978,12360139,13208779,11090404,12301820,12754531,12547942,12933825,13024398,13443114,13701804,14982242,15664870,16479834,15651080,16347369
 "25000","Massachusetts",1,CAGDP9,90,"31-33, 51","Manufacturing and information ","Thousands of chained 2012 dollars",43021240,44962153,49344540,51306448,54029664,57843532,64749005,66035315,62542374,70143395,71116446,70996783,71440170,73765616,77026051,77553852,78590653,84421216,85309652,86509908,93166669
 "25000","Massachusetts",1,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",48676792,49410610,54066606,53730821,54383116,57321717,61827338,58916087,55159847,59960541,60345595,61640981,61467671,63209988,65421906,65274282,65661904,69443662,68741459,65940854,69253823
 "25000","Massachusetts",1,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",270053645,268888277,269965885,280530104,287251279,292334126,297334285,308075973,304679472,318888767,325068816,334562937,336535350,341273199,355260918,363151379,369664002,383912791,397221117,387256161,416864910
 "25001","Barnstable, MA",1,CAGDP9,1,"...","All industry total ","Thousands of chained 2012 dollars",11078518,11185396,11199937,11503339,11325811,10824672,10863587,11315958,10778677,11066483,11273372,11181438,11240442,11473287,11566624,11555157,11486279,11753488,12089470,11317461,12083714
 "25001","Barnstable, MA",1,CAGDP9,2,"..."," Private industries ","Thousands of chained 2012 dollars",9477661,9576941,9552637,9839226,9633011,9120749,9085092,9505860,9004964,9294623,9464408,9435009,9475968,9749558,9851436,9864372,9780186,10024309,10361506,9639671,10390283
 "25001","Barnstable, MA",1,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2012 dollars",55114,56798,48433,42963,53435,53027,57015,41038,39172,52484,50850,58330,48643,36318,(D),43967,(D),(D),59817,60287,42331
